season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,registered,cnt
3,0,6,9,0,4,1,1,0.7,0.6364,0.42,0.2239,227,260
3,0,6,10,0,4,1,1,0.72,0.6515,0.42,0.19399999999999998,97,132
3,0,6,11,0,4,1,1,0.74,0.6515,0.37,0.1343,122,169
3,0,6,12,0,4,1,1,0.76,0.6667,0.35,0.1642,183,233
3,0,6,13,0,4,1,1,0.76,0.6667,0.33,0.19399999999999998,162,232
3,0,6,14,0,4,1,1,0.78,0.6818,0.31,0.19399999999999998,117,163
3,0,6,15,0,4,1,1,0.78,0.6667,0.25,0.2537,176,240
3,0,6,16,0,4,1,1,0.8,0.6970000000000001,0.26,0.1343,260,323
3,0,6,17,0,4,1,1,0.78,0.6818,0.27,0.3582,496,594
3,0,6,18,0,4,1,1,0.76,0.6667,0.29,0.2537,472,586
3,0,6,19,0,4,1,1,0.74,0.6515,0.33,0.19399999999999998,366,455
3,0,6,20,0,4,1,1,0.74,0.6515,0.33,0.19399999999999998,285,340
3,0,6,21,0,4,1,1,0.72,0.6515,0.37,0.1045,242,323
3,0,6,22,0,4,1,1,0.7,0.6364,0.42,0.1642,164,207
3,0,6,23,0,4,1,1,0.66,0.6212,0.5,0.0,99,126
3,0,7,0,0,5,1,1,0.66,0.6212,0.5,0.0,48,68
3,0,7,1,0,5,1,1,0.66,0.6212,0.5,0.0,16,31
3,0,7,2,0,5,1,1,0.62,0.6061,0.69,0.0,7,13
3,0,7,3,0,5,1,1,0.64,0.6212,0.53,0.0,6,11
3,0,7,4,0,5,1,1,0.62,0.6212,0.57,0.0,5,6
3,0,7,5,0,5,1,1,0.6,0.6061,0.64,0.1343,27,30
3,0,7,6,0,5,1,1,0.62,0.6061,0.61,0.1343,97,108
3,0,7,7,0,5,1,1,0.66,0.6212,0.54,0.1045,218,243
3,0,7,8,0,5,1,1,0.7,0.6364,0.42,0.1642,453,492
3,0,7,9,0,5,1,1,0.74,0.6515,0.35,0.1642,202,260
3,0,7,10,0,5,1,1,0.76,0.6667,0.33,0.1642,109,170
3,0,7,11,0,5,1,1,0.8,0.6970000000000001,0.26,0.0,146,214
3,0,7,12,0,5,1,1,0.8,0.6970000000000001,0.26,0.0,180,263
3,0,7,13,0,5,1,1,0.8,0.6818,0.24,0.0,209,292
3,0,7,14,0,5,1,1,0.82,0.6970000000000001,0.23,0.19399999999999998,225,303
3,0,7,15,0,5,1,1,0.82,0.6970000000000001,0.21,0.2537,299,381
3,0,7,16,0,5,1,1,0.82,0.6970000000000001,0.17,0.0,342,427
3,0,7,17,0,5,1,1,0.82,0.6970000000000001,0.21,0.19399999999999998,362,461
3,0,7,18,0,5,1,1,0.8,0.6818,0.24,0.2537,324,422
3,0,7,19,0,5,1,1,0.78,0.6667,0.25,0.19399999999999998,238,318
3,0,7,20,0,5,1,1,0.72,0.6515,0.42,0.2239,185,269
3,0,7,21,0,5,1,1,0.7,0.6364,0.45,0.19399999999999998,149,218
3,0,7,22,0,5,1,1,0.7,0.6364,0.42,0.0,173,222
3,0,7,23,0,5,1,1,0.68,0.6364,0.47,0.0896,96,140
3,0,7,0,0,6,0,1,0.68,0.6364,0.47,0.0896,84,115
3,0,7,1,0,6,0,1,0.66,0.6212,0.54,0.0,58,78
3,0,7,2,0,6,0,1,0.64,0.6212,0.53,0.0,43,52
3,0,7,3,0,6,0,1,0.64,0.6212,0.53,0.0,21,26
3,0,7,4,0,6,0,1,0.62,0.6061,0.61,0.0,8,11
3,0,7,5,0,6,0,1,0.58,0.5455,0.73,0.1045,13,14
3,0,7,6,0,6,0,1,0.62,0.6061,0.69,0.1045,21,32
3,0,7,7,0,6,0,1,0.64,0.6061,0.65,0.0,35,45
3,0,7,8,0,6,0,1,0.68,0.6364,0.57,0.0,94,132
3,0,7,9,0,6,0,1,0.74,0.6667,0.51,0.0896,124,179
3,0,7,10,0,6,0,1,0.8,0.7121,0.36,0.0,168,271
3,0,7,11,0,6,0,1,0.8,0.7121,0.36,0.0896,213,357
3,0,7,12,0,6,0,1,0.82,0.7121,0.3,0.1343,232,374
3,0,7,13,0,6,0,1,0.82,0.7121,0.3,0.1045,226,404
3,0,7,14,0,6,0,1,0.84,0.7121,0.2,0.0,215,392
3,0,7,15,0,6,0,1,0.86,0.7273,0.19,0.1642,163,331
3,0,7,16,0,6,0,1,0.88,0.7424,0.22,0.2239,192,398
3,0,7,17,0,6,0,1,0.84,0.7273,0.3,0.2239,170,349
3,0,7,18,0,6,0,1,0.82,0.7121,0.3,0.2836,190,383
3,0,7,19,0,6,0,1,0.8,0.6970000000000001,0.33,0.2239,149,305
3,0,7,20,0,6,0,1,0.76,0.6818,0.45,0.2836,148,284
3,0,7,21,0,6,0,1,0.74,0.6667,0.48,0.19399999999999998,137,232
3,0,7,22,0,6,0,1,0.72,0.6667,0.51,0.1642,123,201
3,0,7,23,0,6,0,1,0.72,0.6667,0.54,0.2836,88,154
3,0,7,0,0,0,0,1,0.7,0.6515,0.58,0.2239,97,144
3,0,7,1,0,0,0,2,0.7,0.6515,0.61,0.1642,55,78
3,0,7,2,0,0,0,1,0.7,0.6515,0.58,0.19399999999999998,50,69
3,0,7,3,0,0,0,3,0.68,0.6364,0.65,0.0896,25,33
3,0,7,4,0,0,0,3,0.68,0.6364,0.65,0.0896,2,5
3,0,7,5,0,0,0,3,0.62,0.5758,0.83,0.19399999999999998,1,1
3,0,7,6,0,0,0,2,0.62,0.5455,0.94,0.0896,3,3
3,0,7,7,0,0,0,2,0.64,0.5758,0.89,0.19399999999999998,22,25
3,0,7,8,0,0,0,1,0.68,0.6364,0.79,0.2239,53,92
3,0,7,9,0,0,0,1,0.7,0.6667,0.74,0.2537,99,181
3,0,7,10,0,0,0,1,0.74,0.6970000000000001,0.66,0.1642,133,264
3,0,7,11,0,0,0,1,0.76,0.7121,0.62,0.1045,175,390
3,0,7,12,0,0,0,1,0.8,0.7576,0.55,0.1045,206,404
3,0,7,13,0,0,0,1,0.8,0.7727,0.59,0.2239,173,421
3,0,7,14,0,0,0,1,0.82,0.7879,0.56,0.2537,150,375
3,0,7,15,0,0,0,1,0.84,0.8029999999999999,0.53,0.2985,182,376
3,0,7,16,0,0,0,1,0.84,0.8029999999999999,0.53,0.2985,219,414
3,0,7,17,0,0,0,3,0.8,0.7424,0.49,0.8507,177,358
3,0,7,18,0,0,0,3,0.8,0.7424,0.49,0.8507,107,181
3,0,7,19,0,0,0,2,0.66,0.6061,0.83,0.19399999999999998,83,183
3,0,7,20,0,0,0,3,0.66,0.6061,0.83,0.0,93,176
3,0,7,21,0,0,0,2,0.66,0.6061,0.83,0.1642,92,167
3,0,7,22,0,0,0,2,0.66,0.6061,0.78,0.1045,93,162
3,0,7,23,0,0,0,1,0.64,0.5758,0.83,0.1642,77,147
3,0,7,0,1,1,0,1,0.64,0.5758,0.83,0.1343,77,140
3,0,7,1,1,1,0,1,0.64,0.5758,0.83,0.0896,76,119
3,0,7,2,1,1,0,1,0.64,0.5758,0.83,0.0,30,63
3,0,7,3,1,1,0,1,0.64,0.5909,0.78,0.0,13,26
3,0,7,4,1,1,0,2,0.66,0.6061,0.78,0.0896,4,12
3,0,7,5,1,1,0,2,0.64,0.5758,0.83,0.1343,3,4
3,0,7,6,1,1,0,1,0.64,0.5758,0.89,0.1642,11,16
3,0,7,7,1,1,0,1,0.66,0.6061,0.83,0.1343,19,36
3,0,7,8,1,1,0,1,0.7,0.6667,0.74,0.1045,44,86
3,0,7,9,1,1,0,2,0.72,0.6818,0.66,0.0896,96,238
3,0,7,10,1,1,0,2,0.76,0.6970000000000001,0.55,0.0896,114,280
3,0,7,11,1,1,0,2,0.76,0.6970000000000001,0.55,0.0896,172,349
3,0,7,12,1,1,0,2,0.78,0.7121,0.52,0.0,210,447
3,0,7,13,1,1,0,2,0.78,0.7121,0.49,0.0,181,423
3,0,7,14,1,1,0,1,0.8,0.7273,0.46,0.0,173,408
3,0,7,15,1,1,0,1,0.82,0.7424,0.43,0.0896,184,408
3,0,7,16,1,1,0,1,0.82,0.7424,0.41,0.0,216,452
3,0,7,17,1,1,0,1,0.8,0.7273,0.46,0.0,196,436
3,0,7,18,1,1,0,1,0.8,0.7273,0.46,0.1343,196,418
3,0,7,19,1,1,0,2,0.78,0.7121,0.49,0.1642,205,375
3,0,7,20,1,1,0,2,0.76,0.6970000000000001,0.55,0.1045,191,386
3,0,7,21,1,1,0,2,0.74,0.6818,0.62,0.1045,262,457
3,0,7,22,1,1,0,2,0.74,0.6818,0.62,0.1343,211,326
3,0,7,23,1,1,0,2,0.72,0.6818,0.7,0.1045,94,138
3,0,7,0,0,2,1,2,0.7,0.6515,0.65,0.1642,36,55
3,0,7,1,0,2,1,1,0.7,0.6515,0.65,0.1045,24,39
3,0,7,2,0,2,1,1,0.66,0.6212,0.74,0.0896,5,13
3,0,7,3,0,2,1,1,0.66,0.6212,0.74,0.2239,7,8
3,0,7,4,0,2,1,1,0.66,0.6212,0.69,0.1642,4,5
3,0,7,5,0,2,1,1,0.66,0.6212,0.69,0.0,19,20
3,0,7,6,0,2,1,1,0.66,0.6212,0.74,0.0896,91,94
3,0,7,7,0,2,1,1,0.7,0.6515,0.65,0.0896,248,270
3,0,7,8,0,2,1,1,0.72,0.6818,0.62,0.1343,391,432
3,0,7,9,0,2,1,1,0.74,0.6818,0.58,0.1343,177,227
3,0,7,10,0,2,1,1,0.76,0.6970000000000001,0.52,0.1045,84,139
3,0,7,11,0,2,1,1,0.78,0.6970000000000001,0.46,0.1045,97,172
3,0,7,12,0,2,1,1,0.8,0.7273,0.43,0.1045,130,201
3,0,7,13,0,2,1,1,0.82,0.7424,0.43,0.1045,136,203
3,0,7,14,0,2,1,1,0.8,0.7424,0.49,0.1642,112,178
3,0,7,15,0,2,1,1,0.82,0.7424,0.43,0.0,111,162
3,0,7,16,0,2,1,1,0.82,0.7576,0.46,0.1045,202,281
3,0,7,17,0,2,1,1,0.82,0.7576,0.46,0.1045,466,545
3,0,7,18,0,2,1,1,0.8,0.7576,0.55,0.1642,426,496
3,0,7,19,0,2,1,1,0.8,0.7727,0.59,0.1343,297,368
3,0,7,20,0,2,1,1,0.76,0.7273,0.66,0.1045,225,284
3,0,7,21,0,2,1,1,0.78,0.7424,0.62,0.2537,168,245
3,0,7,22,0,2,1,1,0.76,0.7273,0.66,0.2239,124,155
3,0,7,23,0,2,1,1,0.74,0.6970000000000001,0.66,0.1642,54,73
3,0,7,0,0,3,1,1,0.72,0.6970000000000001,0.74,0.19399999999999998,26,37
3,0,7,1,0,3,1,1,0.7,0.6667,0.74,0.1343,11,15
3,0,7,2,0,3,1,1,0.7,0.6667,0.79,0.0896,4,5
3,0,7,3,0,3,1,1,0.7,0.6667,0.79,0.0,6,6
3,0,7,4,0,3,1,2,0.68,0.6364,0.83,0.0896,6,6
3,0,7,5,0,3,1,1,0.68,0.6364,0.83,0.0896,30,35
3,0,7,6,0,3,1,1,0.7,0.6667,0.79,0.0896,112,121
3,0,7,7,0,3,1,2,0.72,0.6970000000000001,0.79,0.0,288,312
3,0,7,8,0,3,1,2,0.72,0.6970000000000001,0.74,0.1045,397,428
3,0,7,9,0,3,1,3,0.7,0.6667,0.79,0.19399999999999998,158,189
3,0,7,10,0,3,1,3,0.7,0.6667,0.79,0.0896,30,43
3,0,7,11,0,3,1,2,0.72,0.6970000000000001,0.74,0.0,103,127
3,0,7,12,0,3,1,2,0.74,0.6970000000000001,0.66,0.0896,114,152
3,0,7,13,0,3,1,2,0.74,0.6970000000000001,0.7,0.1045,107,140
3,0,7,14,0,3,1,1,0.76,0.7273,0.66,0.2836,113,163
3,0,7,15,0,3,1,1,0.76,0.7273,0.7,0.2836,130,185
3,0,7,16,0,3,1,1,0.76,0.7273,0.7,0.2537,218,275
3,0,7,17,0,3,1,1,0.78,0.7424,0.59,0.2239,517,596
3,0,7,18,0,3,1,1,0.76,0.7121,0.62,0.19399999999999998,486,563
3,0,7,19,0,3,1,1,0.74,0.6970000000000001,0.7,0.2239,323,394
3,0,7,20,0,3,1,1,0.72,0.6970000000000001,0.74,0.2537,257,312
3,0,7,21,0,3,1,1,0.7,0.6667,0.79,0.19399999999999998,175,241
3,0,7,22,0,3,1,1,0.7,0.6667,0.79,0.19399999999999998,156,186
3,0,7,23,0,3,1,1,0.68,0.6364,0.83,0.2239,78,98
3,0,7,0,0,4,1,1,0.66,0.5909,0.89,0.1343,29,35
3,0,7,1,0,4,1,1,0.66,0.5909,0.89,0.19399999999999998,14,16
3,0,7,2,0,4,1,1,0.66,0.5909,0.89,0.19399999999999998,7,8
3,0,7,3,0,4,1,1,0.64,0.5606,0.94,0.1045,2,4
3,0,7,4,0,4,1,1,0.64,0.5758,0.89,0.1045,4,4
3,0,7,5,0,4,1,1,0.64,0.5758,0.89,0.1045,30,32
3,0,7,6,0,4,1,2,0.64,0.5758,0.89,0.1343,107,118
3,0,7,7,0,4,1,2,0.66,0.5909,0.89,0.1045,279,292
3,0,7,8,0,4,1,2,0.7,0.6667,0.79,0.19399999999999998,415,443
3,0,7,9,0,4,1,1,0.74,0.6970000000000001,0.7,0.1642,154,179
3,0,7,10,0,4,1,1,0.78,0.7424,0.62,0.0,72,101
3,0,7,11,0,4,1,1,0.82,0.7727,0.52,0.1343,112,142
3,0,7,12,0,4,1,1,0.84,0.7727,0.41,0.0,139,171
3,0,7,13,0,4,1,1,0.86,0.7879,0.41,0.0,107,155
3,0,7,14,0,4,1,1,0.86,0.7879,0.41,0.2537,121,160
3,0,7,15,0,4,1,1,0.86,0.7879,0.41,0.2537,119,166
3,0,7,16,0,4,1,1,0.86,0.7727,0.39,0.2239,218,265
3,0,7,17,0,4,1,1,0.86,0.7576,0.36,0.2537,489,569
3,0,7,18,0,4,1,1,0.84,0.7576,0.44,0.2985,492,562
3,0,7,19,0,4,1,1,0.82,0.7727,0.52,0.2836,286,365
3,0,7,20,0,4,1,1,0.76,0.7121,0.58,0.3582,224,285
3,0,7,21,0,4,1,1,0.74,0.6818,0.62,0.1642,170,209
3,0,7,22,0,4,1,1,0.74,0.6818,0.62,0.1642,150,182
3,0,7,23,0,4,1,1,0.72,0.6818,0.66,0.0,98,129
3,0,7,0,0,5,1,1,0.74,0.6970000000000001,0.66,0.1045,41,47
3,0,7,1,0,5,1,1,0.72,0.6970000000000001,0.79,0.0,25,34
3,0,7,2,0,5,1,2,0.7,0.6667,0.74,0.1642,12,22
3,0,7,3,0,5,1,1,0.68,0.6364,0.79,0.1045,4,6
3,0,7,4,0,5,1,1,0.7,0.6667,0.79,0.2537,4,11
3,0,7,5,0,5,1,1,0.68,0.6364,0.79,0.2537,24,27
3,0,7,6,0,5,1,1,0.7,0.6667,0.74,0.1045,91,102
3,0,7,7,0,5,1,2,0.7,0.6667,0.79,0.19399999999999998,302,332
3,0,7,8,0,5,1,2,0.72,0.6970000000000001,0.74,0.2537,421,457
3,0,7,9,0,5,1,2,0.76,0.7273,0.7,0.2985,211,241
3,0,7,10,0,5,1,2,0.74,0.6970000000000001,0.7,0.3582,108,138
3,0,7,11,0,5,1,2,0.74,0.7121,0.74,0.2537,104,165
3,0,7,12,0,5,1,2,0.76,0.7273,0.7,0.2836,164,213
3,0,7,13,0,5,1,2,0.78,0.7576,0.66,0.2836,175,229
3,0,7,14,0,5,1,2,0.8,0.7879,0.63,0.3582,163,216
3,0,7,15,0,5,1,2,0.8,0.7879,0.63,0.3582,102,141
3,0,7,16,0,5,1,3,0.68,0.6364,0.83,0.4478,105,132
3,0,7,17,0,5,1,3,0.66,0.5909,0.89,0.4478,161,167
3,0,7,18,0,5,1,1,0.66,0.6061,0.83,0.0896,281,316
3,0,7,19,0,5,1,1,0.66,0.6061,0.83,0.0896,225,270
3,0,7,20,0,5,1,1,0.66,0.6061,0.83,0.1642,220,250
3,0,7,21,0,5,1,2,0.66,0.6061,0.83,0.2537,158,204
3,0,7,22,0,5,1,2,0.66,0.6061,0.78,0.19399999999999998,136,169
3,0,7,23,0,5,1,2,0.66,0.6061,0.78,0.0896,111,151
3,0,7,0,0,6,0,2,0.66,0.6061,0.83,0.1343,90,121
3,0,7,1,0,6,0,2,0.64,0.5758,0.89,0.1045,48,53
3,0,7,2,0,6,0,1,0.64,0.5758,0.89,0.1642,43,55
3,0,7,3,0,6,0,1,0.64,0.5758,0.89,0.1343,23,30
3,0,7,4,0,6,0,1,0.64,0.5758,0.83,0.2239,4,6
3,0,7,5,0,6,0,2,0.62,0.5606,0.88,0.1642,11,15
3,0,7,6,0,6,0,2,0.64,0.5758,0.83,0.19399999999999998,27,38
3,0,7,7,0,6,0,1,0.66,0.6061,0.78,0.19399999999999998,50,71
3,0,7,8,0,6,0,1,0.7,0.6515,0.7,0.2537,114,182
3,0,7,9,0,6,0,1,0.74,0.6818,0.58,0.2836,170,247
3,0,7,10,0,6,0,1,0.76,0.6970000000000001,0.52,0.1642,177,264
3,0,7,11,0,6,0,1,0.78,0.6970000000000001,0.46,0.2985,189,290
3,0,7,12,0,6,0,1,0.8,0.7273,0.46,0.2537,221,366
3,0,7,13,0,6,0,1,0.82,0.7424,0.41,0.2239,249,416
3,0,7,14,0,6,0,1,0.84,0.7424,0.36,0.1343,215,373
3,0,7,15,0,6,0,1,0.84,0.7273,0.34,0.0896,220,402
3,0,7,16,0,6,0,1,0.82,0.7273,0.38,0.0,245,416
3,0,7,17,0,6,0,1,0.84,0.7273,0.32,0.0,241,401
3,0,7,18,0,6,0,1,0.82,0.7273,0.36,0.1045,246,378
3,0,7,19,0,6,0,1,0.76,0.6970000000000001,0.55,0.1642,178,306
3,0,7,20,0,6,0,1,0.76,0.7121,0.58,0.2239,185,314
3,0,7,21,0,6,0,1,0.74,0.6818,0.58,0.1642,155,238
3,0,7,22,0,6,0,1,0.72,0.6818,0.62,0.1642,154,214
3,0,7,23,0,6,0,1,0.72,0.6667,0.58,0.19399999999999998,93,140
3,0,7,0,0,0,0,1,0.7,0.6515,0.61,0.1642,112,154
3,0,7,1,0,0,0,1,0.7,0.6515,0.61,0.1343,94,113
3,0,7,2,0,0,0,1,0.68,0.6364,0.69,0.0896,68,96
3,0,7,3,0,0,0,1,0.66,0.6212,0.74,0.0896,19,25
3,0,7,4,0,0,0,1,0.66,0.6212,0.69,0.0896,5,5
3,0,7,5,0,0,0,1,0.66,0.6212,0.74,0.0,10,17
3,0,7,6,0,0,0,1,0.64,0.5909,0.78,0.0896,17,25
3,0,7,7,0,0,0,1,0.7,0.6515,0.7,0.0896,38,65
3,0,7,8,0,0,0,1,0.72,0.6818,0.66,0.0,65,92
3,0,7,9,0,0,0,1,0.74,0.6970000000000001,0.66,0.0896,107,169
3,0,7,10,0,0,0,1,0.76,0.6970000000000001,0.55,0.1343,173,268
3,0,7,11,0,0,0,1,0.78,0.7273,0.55,0.19399999999999998,177,287
3,0,7,12,0,0,0,1,0.82,0.7576,0.46,0.2836,244,377
3,0,7,13,0,0,0,1,0.8,0.7273,0.46,0.2985,228,367
3,0,7,14,0,0,0,1,0.82,0.7424,0.41,0.3284,227,349
3,0,7,15,0,0,0,1,0.84,0.7424,0.39,0.2836,219,361
3,0,7,16,0,0,0,1,0.84,0.7576,0.41,0.2836,244,372
3,0,7,17,0,0,0,1,0.84,0.7424,0.36,0.2239,217,363
3,0,7,18,0,0,0,1,0.82,0.7424,0.43,0.2836,222,363
3,0,7,19,0,0,0,1,0.8,0.7424,0.49,0.3284,183,303
3,0,7,20,0,0,0,1,0.76,0.6970000000000001,0.55,0.19399999999999998,167,268
3,0,7,21,0,0,0,1,0.74,0.6818,0.62,0.2537,162,227
3,0,7,22,0,0,0,1,0.74,0.6970000000000001,0.66,0.2239,87,143
3,0,7,23,0,0,0,1,0.72,0.6818,0.66,0.2537,53,72
3,0,7,0,0,1,1,1,0.7,0.6515,0.65,0.19399999999999998,25,35
3,0,7,1,0,1,1,1,0.7,0.6515,0.61,0.2836,5,10
3,0,7,2,0,1,1,1,0.7,0.6515,0.61,0.2239,4,12
3,0,7,3,0,1,1,1,0.68,0.6364,0.65,0.1642,8,10
3,0,7,4,0,1,1,1,0.66,0.6212,0.74,0.2239,4,4
3,0,7,5,0,1,1,1,0.66,0.6212,0.74,0.1343,21,26
3,0,7,6,0,1,1,1,0.68,0.6364,0.74,0.19399999999999998,102,121
3,0,7,7,0,1,1,1,0.7,0.6667,0.74,0.2537,289,317
3,0,7,8,0,1,1,1,0.74,0.6970000000000001,0.66,0.2836,385,420
3,0,7,9,0,1,1,1,0.78,0.7424,0.59,0.2985,167,208
3,0,7,10,0,1,1,1,0.8,0.7576,0.55,0.3582,73,117
3,0,7,11,0,1,1,1,0.82,0.7879,0.56,0.2985,89,128
3,0,7,12,0,1,1,1,0.84,0.8029999999999999,0.53,0.2836,108,148
3,0,7,13,0,1,1,1,0.86,0.8182,0.5,0.2537,119,141
3,0,7,14,0,1,1,1,0.86,0.8333,0.53,0.2836,94,134
3,0,7,15,0,1,1,1,0.86,0.8485,0.56,0.4179,108,146
3,0,7,16,0,1,1,1,0.86,0.8485,0.56,0.3881,182,239
3,0,7,17,0,1,1,1,0.86,0.8485,0.56,0.4179,455,514
3,0,7,18,0,1,1,1,0.86,0.8333,0.53,0.3881,415,472
3,0,7,19,0,1,1,1,0.84,0.8333,0.59,0.3284,293,373
3,0,7,20,0,1,1,1,0.72,0.6970000000000001,0.74,0.4179,194,236
3,0,7,21,0,1,1,1,0.7,0.6667,0.79,0.4179,109,130
3,0,7,22,0,1,1,1,0.72,0.6970000000000001,0.74,0.1343,70,90
3,0,7,23,0,1,1,1,0.7,0.6667,0.79,0.1343,44,55
3,0,7,0,0,2,1,1,0.7,0.6667,0.79,0.1343,19,22
3,0,7,1,0,2,1,1,0.7,0.6667,0.79,0.0896,8,14
3,0,7,2,0,2,1,1,0.7,0.6667,0.79,0.1045,7,9
3,0,7,3,0,2,1,2,0.7,0.6667,0.79,0.0,6,8
3,0,7,4,0,2,1,1,0.7,0.6667,0.79,0.1642,6,6
3,0,7,5,0,2,1,1,0.7,0.6667,0.79,0.0896,21,25
3,0,7,6,0,2,1,1,0.74,0.6818,0.58,0.2239,102,115
3,0,7,7,0,2,1,1,0.76,0.6970000000000001,0.55,0.19399999999999998,301,330
3,0,7,8,0,2,1,1,0.76,0.7121,0.58,0.2239,382,417
3,0,7,9,0,2,1,1,0.78,0.7273,0.55,0.4925,149,176
3,0,7,10,0,2,1,1,0.82,0.7727,0.52,0.1642,85,123
3,0,7,11,0,2,1,1,0.82,0.7727,0.52,0.1642,86,125
3,0,7,12,0,2,1,1,0.86,0.7879,0.44,0.2985,125,163
3,0,7,13,0,2,1,1,0.86,0.8029999999999999,0.47,0.2239,104,136
3,0,7,14,0,2,1,1,0.9,0.8485,0.42,0.2985,91,124
3,0,7,15,0,2,1,1,0.9,0.8485,0.42,0.3582,111,148
3,0,7,16,0,2,1,1,0.86,0.7879,0.44,0.2836,177,202
3,0,7,17,0,2,1,1,0.88,0.8182,0.44,0.2836,380,428
3,0,7,18,0,2,1,1,0.86,0.8029999999999999,0.47,0.2985,472,511
3,0,7,19,0,2,1,1,0.84,0.7576,0.44,0.2836,295,337
3,0,7,20,0,2,1,1,0.82,0.7424,0.43,0.19399999999999998,251,308
3,0,7,21,0,2,1,1,0.82,0.7424,0.43,0.1045,209,258
3,0,7,22,0,2,1,1,0.8,0.7273,0.46,0.1343,150,194
3,0,7,23,0,2,1,1,0.78,0.7121,0.52,0.0,59,79
3,0,7,0,0,3,1,1,0.76,0.7121,0.62,0.0,37,46
3,0,7,1,0,3,1,1,0.76,0.6970000000000001,0.55,0.0,11,12
3,0,7,2,0,3,1,1,0.76,0.6970000000000001,0.55,0.0,3,5
3,0,7,3,0,3,1,1,0.74,0.6818,0.58,0.19399999999999998,4,4
3,0,7,4,0,3,1,1,0.74,0.6818,0.58,0.2537,5,5
3,0,7,5,0,3,1,1,0.74,0.6818,0.58,0.19399999999999998,22,26
3,0,7,6,0,3,1,1,0.74,0.6818,0.58,0.1642,103,121
3,0,7,7,0,3,1,1,0.76,0.6970000000000001,0.55,0.2537,281,313
3,0,7,8,0,3,1,1,0.8,0.7424,0.49,0.2537,418,449
3,0,7,9,0,3,1,1,0.82,0.7424,0.41,0.19399999999999998,163,186
3,0,7,10,0,3,1,1,0.82,0.7576,0.46,0.19399999999999998,80,113
3,0,7,11,0,3,1,1,0.84,0.7424,0.39,0.1642,110,165
3,0,7,12,0,3,1,1,0.84,0.7576,0.41,0.2836,134,174
3,0,7,13,0,3,1,3,0.82,0.7576,0.46,0.1343,119,158
3,0,7,14,0,3,1,3,0.82,0.7576,0.46,0.1343,89,116
3,0,7,15,0,3,1,3,0.64,0.5606,0.94,0.1343,33,46
3,0,7,16,0,3,1,2,0.66,0.5909,0.89,0.0,118,141
3,0,7,17,0,3,1,1,0.7,0.6667,0.79,0.0,418,488
3,0,7,18,0,3,1,1,0.72,0.6970000000000001,0.79,0.1343,412,463
3,0,7,19,0,3,1,1,0.7,0.6667,0.79,0.1045,340,419
3,0,7,20,0,3,1,1,0.7,0.6667,0.84,0.1642,281,342
3,0,7,21,0,3,1,1,0.7,0.6667,0.79,0.1045,194,250
3,0,7,22,0,3,1,1,0.68,0.6364,0.83,0.19399999999999998,136,184
3,0,7,23,0,3,1,1,0.66,0.6061,0.83,0.2537,83,116
3,0,7,0,0,4,1,1,0.66,0.6212,0.69,0.2985,32,46
3,0,7,1,0,4,1,1,0.66,0.6212,0.61,0.2537,21,25
3,0,7,2,0,4,1,1,0.64,0.6212,0.57,0.2985,7,10
3,0,7,3,0,4,1,1,0.62,0.6212,0.57,0.2985,5,6
3,0,7,4,0,4,1,1,0.62,0.6212,0.53,0.2537,6,6
3,0,7,5,0,4,1,1,0.6,0.6212,0.56,0.2239,22,28
3,0,7,6,0,4,1,1,0.6,0.6061,0.6,0.2239,116,130
3,0,7,7,0,4,1,1,0.62,0.6212,0.53,0.2537,311,334
3,0,7,8,0,4,1,1,0.64,0.6212,0.5,0.3582,433,486
3,0,7,9,0,4,1,1,0.68,0.6364,0.47,0.2836,195,224
3,0,7,10,0,4,1,1,0.7,0.6364,0.42,0.2537,95,127
3,0,7,11,0,4,1,1,0.72,0.6515,0.37,0.2239,110,148
3,0,7,12,0,4,1,1,0.74,0.6515,0.35,0.2537,172,223
3,0,7,13,0,4,1,1,0.76,0.6667,0.33,0.3284,138,177
3,0,7,14,0,4,1,1,0.74,0.6515,0.35,0.2836,129,178
3,0,7,15,0,4,1,1,0.76,0.6667,0.33,0.2985,138,180
3,0,7,16,0,4,1,1,0.76,0.6667,0.33,0.1343,231,274
3,0,7,17,0,4,1,1,0.74,0.6515,0.37,0.1343,517,595
3,0,7,18,0,4,1,1,0.72,0.6515,0.42,0.19399999999999998,484,578
3,0,7,19,0,4,1,1,0.72,0.6515,0.39,0.2239,333,400
3,0,7,20,0,4,1,1,0.7,0.6364,0.42,0.2239,267,348
3,0,7,21,0,4,1,1,0.66,0.6212,0.5,0.1343,203,261
3,0,7,22,0,4,1,1,0.64,0.6212,0.57,0.0896,134,176
3,0,7,23,0,4,1,1,0.64,0.6061,0.65,0.2537,97,124
3,0,7,0,0,5,1,1,0.62,0.5909,0.73,0.2239,57,80
3,0,7,1,0,5,1,1,0.62,0.5909,0.73,0.19399999999999998,13,20
3,0,7,2,0,5,1,1,0.6,0.5758,0.78,0.1642,22,38
3,0,7,3,0,5,1,1,0.6,0.5909,0.73,0.19399999999999998,6,7
3,0,7,4,0,5,1,1,0.6,0.5909,0.73,0.1642,8,10
3,0,7,5,0,5,1,1,0.6,0.5909,0.73,0.1343,16,23
3,0,7,6,0,5,1,2,0.6,0.5909,0.73,0.1045,108,120
